"IDNUMBER";"AGEYEARS";"DAYSSINCEBD";"AGEDAYS";"SEX";"BCOUNTRY";"BREGION";"DCOUNTRY";"DREGION";"BDATE";"DDATE";"VALIDATION";"VALIDATIONTYPE";"VALIDATIONYEAR";"SOURCE1";"SOURCE2";"SOURCE3";"BCERTIF";"DCERTIF";"CENSUS";"CENSUSYEAR";"PROOFS";"NOTE";"UPDATE"
BEL0189907221DSSC374;106;284;39000;M;BEL;.;BEL;.;22/07/1899;02/05/2006;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189908041DSSC377;105;43;38394;M;BEL;.;BEL;.;04/08/1899;16/09/2004;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189910181DSSC384;105;13;38364;M;BEL;.;BEL;.;18/10/1899;31/10/2004;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190005091DSSC399;105;228;38579;M;BEL;.;BEL;.;09/05/1900;23/12/2005;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190010081DSSC413;106;127;38843;M;BEL;.;BEL;.;08/10/1900;12/02/2007;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190202251DSSC460;106;268;38984;M;BEL;.;BEL;.;25/02/1902;19/11/2008;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190208071DSSC476;105;195;38546;M;BEL;.;BEL;.;07/08/1902;18/02/2008;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190403191DSSC535;106;29;38745;M;BEL;.;BEL;.;19/03/1904;17/04/2010;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190405241DSSC546;105;196;38547;M;BEL;.;BEL;.;24/05/1904;06/12/2009;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190411161DSSC564;106;15;38731;M;BEL;.;BEL;.;16/11/1904;01/12/2010;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190411221DSSC565;105;86;38437;M;BEL;.;BEL;.;22/11/1904;16/02/2010;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190501261DSSC574;106;129;38845;M;ITA;.;BEL;.;26/01/1905;04/06/2011;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190509031DSSC606;106;60;38776;M;BEL;.;BEL;.;03/09/1905;02/11/2011;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190512311DSSC630;108;354;39801;M;BEL;.;BEL;.;31/12/1905;20/12/2014;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190603221DSSC640;105;102;38453;M;BEL;.;BEL;.;22/03/1906;02/07/2011;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190606041DSSC649;105;51;38402;M;BEL;.;BEL;.;04/06/1906;25/07/2011;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190606231DSSC654;105;39;38390;M;BEL;.;BEL;.;23/06/1906;01/08/2011;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190702261DSSC692;106;96;38813;M;BEL;.;BEL;.;26/02/1907;02/06/2013;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190801191DSSC744;105;61;38413;M;BEL;.;BEL;.;19/01/1908;21/03/2013;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190801211DSSC745;105;29;38381;M;BEL;.;BEL;.;21/01/1908;19/02/2013;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190805311DSSC771;105;288;38639;M;BEL;.;BEL;.;31/05/1908;15/03/2014;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190807151DSSC777;105;346;38697;M;BEL;.;BEL;.;15/07/1908;26/06/2014;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190811281DSSC797;105;235;38586;M;NLD;.;BEL;.;28/11/1908;21/07/2014;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190903011DSSC811;106;67;38783;M;BEL;.;BEL;.;01/03/1909;07/05/2015;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0190910201DSSC856;105;164;38515;M;BEL;.;BEL;.;20/10/1909;02/04/2015;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL1187205061DSSC4;106;218;38933;F;BEL;.;BEL;.;06/05/1872;10/12/1978;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
